"precinct","precinct_fe","re_fit","turnout","precinct_fe_p025","re_fit_p025","turnout_p025","precinct_fe_p975","re_fit_p975","turnout_p975"
"0101",0.00487835700048082,0.236693449915362,201.442686869011,0.00487835700048082,0.170307271153918,187.854780209449,0.00487835700048082,0.329980140335086,231.052596593349
"0102",0.250953793015285,0.397221141629932,236.519959620895,0.250953793015285,0.306438753652881,220.716430547908,0.250953793015285,0.532760625520808,277.293877052388
"0103",0.507867519776937,0.787839089850613,349.551375654483,0.507867519776937,0.668023410989016,312.709564169188,0.507867519776937,0.849088664559827,374.049865517158
"0104",0.247532822548769,0.589146998984233,286.563014418663,0.247532822548769,0.484304809434689,255.415458006087,0.247532822548769,0.6361390959385,306.770971063182
"0105",-0.291492562054038,-0.324535771873652,114.924533984093,-0.291492562054038,-0.389470663131643,107.20217956305,-0.291492562054038,-0.292830990078357,122.235479008536
"0106",-0.230403315319846,-0.108244746582203,142.67462841714,-0.230403315319846,-0.146005961307394,135.481943417888,-0.230403315319846,-0.0836131134226074,151.900627113613
"0107",-0.28766029340206,-0.333119973763888,113.942220801664,-0.28766029340206,-0.364191423613548,107.04345268355,-0.28766029340206,-0.316653736613355,122.523252856022
"0108",-0.130929532079416,0.182081037785207,190.736424084898,-0.130929532079416,0.112522898862825,181.278610139792,-0.130929532079416,0.228450400891673,201.541419805745
"0109",0.173394124396446,0.330827868156637,221.32657523328,0.173394124396446,0.266576363012273,208.935850476496,0.173394124396446,0.371404335323745,236.274537249278
"0110",0.16733134783389,0.487388526144877,258.83737914354,0.16733134783389,0.429582696817763,239.416127755822,0.16733134783389,0.549479943253517,278.204235424791
"0111",0.473605468335405,0.676280824957355,312.652479182072,0.473605468335405,0.0760092361104193,165.475506402071,0.473605468335405,0.773534721868229,344.536238892561
"0112",-0.29417932146351,-0.0884580628184206,145.525800771667,-0.29417932146351,-0.147894940196691,133.608163673394,-0.29417932146351,-0.0400790508895165,156.037312570157
"0113",-0.0369477247401958,0.475096516298718,255.675221979072,-0.0369477247401958,0.1641382644319,181.438774596804,-0.0369477247401958,0.515893532571467,271.927101462365
"0114",-0.106681952821817,0.346826727534849,224.896025415773,-0.106681952821817,0.270433494249982,205.015748000641,-0.106681952821817,0.396924910610752,238.509146358684
"0115",0.474582411294655,0.797676545097035,353.00704127816,0.474582411294655,0.712490020455452,323.403905701069,0.474582411294655,0.88718585681892,388.993286491726
"0116",-0.123927734488916,0.149149719693955,184.557520347749,-0.123927734488916,-0.0409382770268817,150.34893798023,-0.123927734488916,0.207630771381909,200.90363792067
"0117",0.175521274430927,0.446612805958884,248.49538267015,0.175521274430927,0.374491216020397,233.993117121661,0.175521274430927,0.497029145253164,264.927091166059
"0118",0.357169834524516,0.42640985571082,243.525415856978,0.357169834524516,0.359988680057135,227.415456257989,0.357169834524516,0.476556020422804,263.059282420232
"0119",0.454270034499442,0.628827468304045,298.162585575417,0.454270034499442,0.470409074149098,252.357881861077,0.454270034499442,0.731735644752225,333.927866918136
"0120",0.524654738846261,0.410780856640699,239.748945456694,0.524654738846261,0.151591918266205,192.101852067152,0.524654738846261,0.66456531487682,328.33019647778
"0121",0.262506624688863,0.416403240471035,241.100702538663,0.262506624688863,0.248305929849251,203.55376616434,0.262506624688863,0.472036460413889,256.822761239579
"0201",0.567562893303065,0.864430701642882,377.376046166775,0.567562893303065,0.781471765614127,342.551096358538,0.567562893303065,0.919948146318046,396.838024662971
"0202",-0.0657340330384494,0.124223677205973,180.01409183659,-0.0657340330384494,0.0799418474526897,170.942790334039,-0.0657340330384494,0.156352272811184,191.343081118524
"0203",-0.122679743016485,0.135561872857037,182.066741511829,-0.122679743016485,0.0843350149760017,171.898174767686,-0.122679743016485,0.184584778332276,197.073373335761
"0204",0.229609466739597,0.553864060348105,276.628518852226,0.229609466739597,0.318284276943714,214.985553255709,0.229609466739597,0.598290474534771,301.962391459514
"0205",0.199765030631756,0.607007636732751,291.727193092218,0.199765030631756,0.468941643595863,248.310281154727,0.199765030631756,0.721890346783257,334.414411475701
"0206",0.303323147058164,0.690074982832636,316.995139652609,0.303323147058164,0.558025137535954,276.754193667988,0.303323147058164,0.914083670192227,401.009932801275
