"timestamp","row_number","ward","div","precinct","obs","log_obs","precinct_num","minute"
"11/5/2019 9:26:00",217,"23","16","2316",38,3.63758615972639,537,136
"11/5/2019 11:24:00",218,"36","25","3625",43,3.76120011569356,859,254
"11/5/2019 12:24:00",219,"21","14","2114",94,4.54329478227,461,314
"11/5/2019 8:07:00",220,"58","07","5807",9,2.19722457733622,1452,57
"11/5/2019 12:25:00",221,"35","17","3517",41,3.71357206670431,819,315
"11/5/2019 10:29:00",222,"42","21","4221",27,3.29583686600433,1061,199
"11/5/2019 9:35:00",224,"13","18","1318",80,4.38202663467388,314,145
"11/5/2019 14:46:00",225,"40","32","4032",104,4.64439089914137,995,456
"11/5/2019 14:08:00",226,"42","04","4204",69,4.23410650459726,1044,418
"11/5/2019 8:56:00",227,"31","10","3110",12,2.484906649788,696,106
"11/5/2019 7:36:00",228,"26","20","2620",1,0,607,26
"11/5/2019 8:24:00",229,"54","01","5401",14,2.63905732961526,1326,74
"11/5/2019 14:18:00",230,"17","27","1727",89,4.48863636973214,396,428
"11/5/2019 14:30:00",231,"56","16","5616",88,4.47733681447821,1392,440
"11/5/2019 13:43:00",232,"34","13","3413",132,4.88280192258637,773,393
"11/5/2019 7:39:00",233,"22","01","2201",9,2.19722457733622,493,29
"11/5/2019 12:08:00",234,"43","12","4312",38,3.63758615972639,1077,298
"11/5/2019 13:34:00",235,"28","12","2812",97,4.57471097850338,645,384
"11/5/2019 14:53:00",236,"35","10","3510",126,4.83628190695148,812,463
"11/5/2019 8:15:00",237,"57","02","5702",19,2.94443897916644,1419,65
"11/5/2019 9:27:00",238,"31","16","3116",95,4.55387689160054,702,137
"11/5/2019 10:11:00",239,"52","17","5217",98,4.58496747867057,1291,181
"11/5/2019 10:01:00",240,"35","31","3531",41,3.71357206670431,833,171
"11/5/2019 13:51:00",241,"30","09","3009",144,4.969813299576,678,401
"11/5/2019 9:28:00",242,"57","23","5723",46,3.8286413964891,1440,138
"11/5/2019 7:59:00",243,"31","19","3119",5,1.6094379124341,705,49
"11/5/2019 14:32:00",244,"40","23","4023",78,4.35670882668959,986,442
