"timestamp","row_number","ward","div","precinct","obs","log_obs","precinct_num","minute"
2020-11-03 08:59:11,39,"27","17","2717",56,4.02535169073515,627,100
2020-11-03 08:59:51,40,"21","01","2101",47,3.85014760171006,448,105
2020-11-03 09:00:20,41,"39","45","3945",52,3.95124371858143,962,85
2020-11-03 09:02:43,42,"15","03","1503",38,3.63758615972639,335,48
2020-11-03 09:02:51,43,"15","03","1503",38,3.63758615972639,335,48
2020-11-03 09:03:25,44,"15","03","1503",92,4.52178857704904,335,122
2020-11-03 09:08:09,45,"09","02","0902",12,2.484906649788,208,15
2020-11-03 09:09:34,46,"27","17","2717",56,4.02535169073515,627,100
2020-11-03 09:10:40,47,"08","07","0807",13,2.56494935746154,178,1
2020-11-03 09:11:23,48,"47","01","4701",73,4.29045944114839,1158,129
2020-11-03 09:11:35,49,"02","13","0213",25,3.2188758248682,34,110
2020-11-03 09:13:01,50,"15","14","1514",81,4.39444915467244,346,130
2020-11-03 09:13:01,51,"15","17","1517",30,3.40119738166216,349,55
2020-11-03 09:14:10,52,"39","14","3914",40,3.68887945411394,931,120
2020-11-03 09:16:35,53,"57","02","5702",60,4.0943445622221,1419,60
2020-11-03 09:17:17,54,"21","05","2105",91,4.51085950651685,452,90
2020-11-03 09:18:05,55,"21","05","2105",91,4.51085950651685,452,90
2020-11-03 09:18:19,56,"27","14","2714",51,3.93182563272433,624,135
2020-11-03 09:19:08,57,"26","05","2605",56,4.02535169073515,592,75
2020-11-03 09:20:25,58,"36","37","3637",100,4.60517018598809,871,140
2020-11-03 09:20:53,59,"36","38","3638",79,4.36944785246702,872,140
2020-11-03 09:21:45,60,"05","21","0521",92,4.52178857704904,114,90
2020-11-03 09:22:05,61,"05","32","0532",112,4.71849887129509,125,140
2020-11-03 09:23:39,62,"18","02","1802",73,4.29045944114839,400,135
2020-11-03 09:24:28,63,"29","11","2911",62,4.12713438504509,662,144
2020-11-03 09:28:26,64,"02","29","0229",95,4.55387689160054,50,123
2020-11-03 09:29:20,65,"08","12","0812",138,4.92725368515721,183,143
2020-11-03 09:29:22,66,"08","28","0828",77,4.34380542185368,199,110
2020-11-03 09:29:36,67,"31","07","3107",100,4.60517018598809,693,120
2020-11-03 09:31:39,68,"36","39","3639",86,4.45434729625351,873,135
2020-11-03 09:32:40,69,"01","20","0120",76,4.33073334028633,20,135
2020-11-03 09:33:22,70,"03","08","0308",109,4.69134788222914,58,150
2020-11-03 09:34:10,71,"08","07","0807",98,4.58496747867057,178,150
2020-11-03 09:34:23,72,"36","10","3610",84,4.43081679884331,844,145
2020-11-03 09:34:35,73,"08","18","0818",50,3.91202300542815,189,154
2020-11-03 09:34:42,74,"08","18","0818",50,3.91202300542815,189,154
2020-11-03 09:36:33,75,"08","17","0817",107,4.67282883446191,188,155
2020-11-03 09:37:04,76,"15","14","1514",68,4.21950770517611,346,100
2020-11-03 09:37:19,77,"01","06","0106",69,4.23410650459726,6,60
2020-11-03 09:37:35,78,"15","14","1514",68,4.21950770517611,346,100
2020-11-03 09:38:24,79,"60","08","6008",49,3.89182029811063,1522,158
2020-11-03 09:39:50,80,"36","36","3636",108,4.68213122712422,870,150
2020-11-03 09:40:20,81,"01","14","0114",9,2.19722457733622,14,15
2020-11-03 09:47:24,82,"31","11","3111",104,4.64439089914137,697,166
2020-11-03 09:47:56,83,"02","04","0204",72,4.27666611901606,25,167
2020-11-03 09:50:50,84,"05","05","0505",92,4.52178857704904,98,170
2020-11-03 09:55:24,85,"05","28","0528",148,4.99721227376411,121,175
2020-11-03 09:57:06,86,"02","24","0224",110,4.70048036579242,45,165
2020-11-03 09:57:40,87,"02","24","0224",109,4.69134788222914,45,165
2020-11-03 10:00:25,88,"05","17","0517",35,3.55534806148941,110,45
2020-11-03 10:01:23,89,"36","36","3636",120,4.78749174278205,870,178
2020-11-03 10:01:46,90,"22","12","2212",74,4.30406509320417,504,169
2020-11-03 10:04:00,91,"08","17","0817",100,4.60517018598809,188,60
2020-11-03 10:05:36,92,"15","03","1503",129,4.85981240436167,335,185
2020-11-03 10:06:04,93,"05","17","0517",135,4.90527477843843,110,182
2020-11-03 10:07:08,94,"35","16","3516",56,4.02535169073515,818,75
2020-11-03 10:08:07,95,"22","17","2217",17,2.83321334405622,509,20
2020-11-03 10:09:38,96,"35","16","3516",56,4.02535169073515,818,75
2020-11-03 10:12:04,97,"21","05","2105",45,3.80666248977032,452,40
2020-11-03 10:12:36,98,"01","10","0110",97,4.57471097850338,10,180
2020-11-03 10:13:06,99,"02","22","0222",97,4.57471097850338,43,160
2020-11-03 10:15:38,100,"26","22","2622",82,4.40671924726425,609,180
2020-11-03 10:16:08,101,"30","06","3006",101,4.61512051684126,675,183
2020-11-03 10:16:53,102,"26","19","2619",77,4.34380542185368,606,75
2020-11-03 10:17:54,103,"08","35","0835",100,4.60517018598809,206,182
2020-11-03 10:18:22,104,"31","04","3104",156,5.04985600724954,690,198
2020-11-03 10:21:48,105,"47","01","4701",114,4.7361984483945,1158,200
2020-11-03 10:23:21,106,"05","16","0516",41,3.71357206670431,109,45
2020-11-03 10:23:43,107,"05","15","0515",420,6.04025471127741,108,198
2020-11-03 10:25:03,108,"05","16","0516",70,4.24849524204936,109,88
2020-11-03 10:26:20,109,"05","05","0505",92,4.52178857704904,98,170
2020-11-03 10:26:27,110,"36","41","3641",78,4.35670882668959,875,195
2020-11-03 10:26:52,111,"05","05","0505",92,4.52178857704904,98,170
2020-11-03 10:29:55,112,"05","09","0509",188,5.23644196282995,102,209
2020-11-03 10:30:21,113,"15","13","1513",95,4.55387689160054,345,210
2020-11-03 10:34:14,114,"21","13","2113",13,2.56494935746154,460,60
2020-11-03 10:40:10,115,"05","37","0537",108,4.68213122712422,130,219
2020-11-03 10:40:34,116,"05","01","0501",75,4.31748811353631,94,220
2020-11-03 10:40:35,117,"31","15","3115",144,4.969813299576,701,195
2020-11-03 10:41:14,118,"46","03","4603",60,4.0943445622221,1137,190
2020-11-03 10:41:29,119,"15","17","1517",101,4.61512051684126,349,165
2020-11-03 10:42:31,120,"02","06","0206",115,4.74493212836325,27,220
2020-11-03 10:43:02,121,"05","05","0505",117,4.76217393479776,98,222
2020-11-03 10:44:37,122,"08","34","0834",93,4.53259949315326,205,224
2020-11-03 10:45:22,123,"08","07","0807",98,4.58496747867057,178,150
2020-11-03 10:46:35,124,"08","07","0807",115,4.74493212836325,178,225
2020-11-03 10:46:51,125,"15","03","1503",147,4.99043258677874,335,225
2020-11-03 10:46:53,126,"03","09","0309",129,4.85981240436167,59,225
2020-11-03 10:50:27,127,"36","29","3629",76,4.33073334028633,863,220
2020-11-03 10:53:06,128,"17","17","1717",90,4.49980967033027,386,232
2020-11-03 10:53:40,129,"17","17","1717",90,4.49980967033027,386,232
2020-11-03 10:53:58,130,"18","02","1802",38,3.63758615972639,400,30
2020-11-03 10:57:06,131,"27","06","2706",156,5.04985600724954,616,230
2020-11-03 11:00:15,132,"27","13","2713",96,4.56434819146784,623,225
2020-11-03 11:00:22,133,"46","22","4622",131,4.87519732320115,1156,182
2020-11-03 11:05:18,134,"27","07","2707",86,4.45434729625351,617,240
2020-11-03 11:06:49,135,"31","13","3113",101,4.61512051684126,699,250
2020-11-03 11:07:12,136,"02","01","0201",103,4.63472898822964,22,90
2020-11-03 11:07:32,137,"08","24","0824",57,4.04305126783455,195,100
2020-11-03 11:07:59,138,"60","08","6008",67,4.20469261939097,1522,247
2020-11-03 11:08:09,139,"46","01","4601",37,3.61091791264422,1135,60
2020-11-03 11:08:38,140,"22","08","2208",91,4.51085950651685,500,240
2020-11-03 11:08:48,141,"08","22","0822",1,0,193,120
2020-11-03 11:10:13,142,"21","01","2101",131,4.87519732320115,448,240
2020-11-03 11:12:28,143,"01","01","0101",79,4.36944785246702,1,180
2020-11-03 11:12:42,144,"01","02","0102",90,4.49980967033027,2,180
2020-11-03 11:12:58,145,"01","03","0103",136,4.91265488573605,3,180
2020-11-03 11:13:19,146,"01","04","0104",92,4.52178857704904,4,180
2020-11-03 11:13:39,147,"01","05","0105",45,3.80666248977032,5,180
2020-11-03 11:13:59,148,"01","06","0106",93,4.53259949315326,6,180
2020-11-03 11:14:14,149,"01","07","0107",40,3.68887945411394,7,180
2020-11-03 11:14:29,150,"01","08","0108",89,4.48863636973214,8,180
2020-11-03 11:14:41,151,"01","09","0109",83,4.4188406077966,9,180
2020-11-03 11:14:53,152,"01","10","0110",104,4.64439089914137,10,180
2020-11-03 11:15:06,153,"01","11","0111",86,4.45434729625351,11,180
2020-11-03 11:15:19,154,"01","12","0112",69,4.23410650459726,12,180
2020-11-03 11:15:31,155,"01","13","0113",122,4.80402104473326,13,180
2020-11-03 11:15:46,156,"01","14","0114",85,4.44265125649032,14,180
2020-11-03 11:16:04,157,"01","15","0115",139,4.93447393313069,15,180
2020-11-03 11:16:16,158,"01","16","0116",68,4.21950770517611,16,180
2020-11-03 11:16:34,159,"01","17","0117",79,4.36944785246702,17,180
2020-11-03 11:16:47,160,"01","18","0118",121,4.79579054559674,18,180
2020-11-03 11:17:04,161,"01","19","0119",75,4.31748811353631,19,180
2020-11-03 11:17:38,162,"01","20","0120",106,4.66343909411207,20,180
2020-11-03 11:17:49,163,"01","21","0121",130,4.86753445045558,21,180
2020-11-03 11:18:06,164,"39","43","3943",119,4.77912349311153,960,257
2020-11-03 11:18:28,165,"18","11","1811",150,5.01063529409626,409,240
2020-11-03 11:19:40,167,"47","01","4701",135,4.90527477843843,1158,258
2020-11-03 11:19:58,168,"31","03","3103",5,1.6094379124341,689,240
2020-11-03 11:20:15,169,"05","26","0526",175,5.16478597392351,119,255
2020-11-03 11:20:37,170,"59","04","5904",142,4.95582705760126,1493,240
2020-11-03 11:21:09,171,"05","04","0504",105,4.65396035015752,97,90
2020-11-03 11:22:54,172,"15","03","1503",156,5.04985600724954,335,262
2020-11-03 11:23:42,173,"01","20","0120",63,4.14313472639153,20,122
2020-11-03 11:25:07,174,"08","19","0819",60,4.0943445622221,190,70
2020-11-03 11:30:02,175,"02","13","0213",47,3.85014760171006,34,269
2020-11-03 11:30:12,176,"09","04","0904",69,4.23410650459726,210,135
2020-11-03 11:30:34,177,"39","14","3914",140,4.9416424226093,931,270
2020-11-03 11:30:49,178,"49","20","4920",110,4.70048036579242,1214,270
2020-11-03 11:33:07,179,"39","45","3945",156,5.04985600724954,962,180
2020-11-03 11:34:09,180,"01","02","0102",111,4.70953020131233,2,240
2020-11-03 11:34:45,181,"01","08","0108",105,4.65396035015752,8,240
2020-11-03 11:35:15,182,"01","09","0109",89,4.48863636973214,9,240
2020-11-03 11:35:53,183,"01","07","0107",54,3.98898404656427,7,240
2020-11-03 11:36:10,184,"08","33","0833",124,4.82028156560504,204,270
2020-11-03 11:36:30,185,"01","04","0104",120,4.78749174278205,4,240
2020-11-03 11:36:34,186,"46","22","4622",31,3.43398720448515,1156,50
2020-11-03 11:37:00,187,"01","05","0105",47,3.85014760171006,5,240
2020-11-03 11:37:57,188,"18","10","1810",140,4.9416424226093,408,270
2020-11-03 11:39:27,189,"08","34","0834",106,4.66343909411207,205,279
2020-11-03 11:42:51,190,"01","16","0116",99,4.59511985013459,16,272
2020-11-03 11:43:51,191,"05","37","0537",122,4.80402104473326,130,283
2020-11-03 11:45:02,192,"05","01","0501",99,4.59511985013459,94,283
2020-11-03 11:45:05,193,"27","02","2702",88,4.47733681447821,612,285
2020-11-03 11:46:33,194,"48","08","4808",118,4.77068462446567,1179,280
2020-11-03 11:53:23,195,"05","28","0528",194,5.26785815906333,121,293
2020-11-03 11:53:42,196,"18","15","1815",121,4.79579054559674,413,285
2020-11-03 11:55:04,197,"18","16","1816",192,5.25749537202778,414,285
2020-11-03 11:56:02,198,"18","17","1817",193,5.26269018890489,415,285
2020-11-03 11:56:50,199,"02","17","0217",111,4.70953020131233,38,285
2020-11-03 11:57:00,200,"36","10","3610",112,4.71849887129509,844,290
2020-11-03 11:57:39,201,"02","17","0217",112,4.71849887129509,38,290
2020-11-03 12:03:38,202,"36","37","3637",153,5.03043792139244,871,300
2020-11-03 12:04:09,203,"36","38","3638",118,4.77068462446567,872,300
2020-11-03 12:04:37,204,"02","18","0218",88,4.47733681447821,39,160
2020-11-03 12:07:28,205,"01","10","0110",127,4.84418708645859,10,305
2020-11-03 12:10:30,206,"08","03","0803",123,4.81218435537242,174,140
2020-11-03 12:10:46,207,"08","03","0803",125,4.8283137373023,174,142
2020-11-03 12:12:32,208,"02","09","0209",104,4.64439089914137,30,240
2020-11-03 12:13:51,209,"05","06","0506",9,2.19722457733622,99,22
2020-11-03 12:13:53,210,"01","01","0101",96,4.56434819146784,1,301
2020-11-03 12:14:08,211,"01","03","0103",164,5.0998664278242,3,301
2020-11-03 12:14:11,212,"21","25","2125",127,4.84418708645859,472,300
2020-11-03 12:14:26,213,"01","07","0107",69,4.23410650459726,7,301
2020-11-03 12:14:38,214,"01","10","0110",127,4.84418708645859,10,301
2020-11-03 12:14:51,215,"01","14","0114",128,4.85203026391962,14,301
2020-11-03 12:15:05,216,"01","15","0115",191,5.25227342804663,15,301
2020-11-03 12:15:21,217,"01","17","0117",175,5.16478597392351,17,301
2020-11-03 12:15:37,218,"01","19","0119",166,5.11198778835654,19,301
2020-11-03 12:15:49,219,"15","03","1503",175,5.16478597392351,335,315
2020-11-03 12:15:55,220,"01","21","0121",160,5.07517381523383,21,301
2020-11-03 12:20:29,221,"27","02","2702",65,4.17438726989564,612,180
2020-11-03 12:23:52,222,"49","03","4903",216,5.37527840768417,1197,315
2020-11-03 12:25:42,223,"15","11","1511",17,2.83321334405622,343,1
2020-11-03 12:27:42,224,"05","26","0526",182,5.2040066870768,119,302
2020-11-03 12:29:56,225,"31","03","3103",175,5.16478597392351,689,329
2020-11-03 12:31:00,227,"31","13","3113",151,5.01727983681492,699,329
2020-11-03 12:34:56,229,"15","07","1507",1,0,339,227
2020-11-03 12:38:36,230,"17","16","1716",80,4.38202663467388,385,338
2020-11-03 12:39:46,231,"65","22","6522",121,4.79579054559674,1656,240
2020-11-03 12:40:13,232,"05","28","0528",208,5.33753807970132,121,338
2020-11-03 12:40:19,233,"05","28","0528",208,5.33753807970132,121,338
2020-11-03 12:41:08,234,"01","20","0120",127,4.84418708645859,20,240
2020-11-03 12:44:12,235,"60","08","6008",80,4.38202663467388,1522,323
2020-11-03 12:44:54,236,"65","09","6509",22,3.09104245335832,1643,40
2020-11-03 12:45:41,237,"46","18","4618",32,3.46573590279973,1152,60
2020-11-03 12:49:11,238,"05","25","0525",121,4.79579054559674,118,350
2020-11-03 12:50:14,239,"08","31","0831",123,4.81218435537242,202,302
2020-11-03 12:52:15,240,"30","07","3007",161,5.08140436498446,676,330
2020-11-03 12:56:46,242,"52","17","5217",120,4.78749174278205,1291,330
2020-11-03 12:56:50,243,"40","02","4002",146,4.98360662170834,965,355
2020-11-03 12:58:28,244,"05","32","0532",35,3.55534806148941,125,25
2020-11-03 12:59:58,245,"05","29","0529",58,4.06044301054642,122,340
2020-11-03 13:04:47,246,"19","02","1902",128,4.85203026391962,419,364
2020-11-03 13:05:24,247,"19","03","1903",72,4.27666611901606,420,365
2020-11-03 13:06:02,248,"19","04","1904",81,4.39444915467244,421,365
2020-11-03 13:07:40,249,"27","02","2702",100,4.60517018598809,612,362
2020-11-03 13:12:57,250,"08","34","0834",113,4.72738781871234,205,372
2020-11-03 13:13:02,251,"08","10","0810",66,4.18965474202643,181,80
2020-11-03 13:14:58,252,"31","13","3113",151,5.01727983681492,699,329
2020-11-03 13:15:29,253,"36","09","3609",112,4.71849887129509,843,360
2020-11-03 13:18:22,254,"21","22","2122",20,2.99573227355399,469,1
2020-11-03 13:21:10,255,"15","14","1514",117,4.76217393479776,346,380
2020-11-03 13:26:31,256,"30","06","3006",141,4.94875989037817,675,385
2020-11-03 13:29:44,257,"39","14","3914",175,5.16478597392351,931,390
2020-11-03 13:29:52,258,"43","20","4320",120,4.78749174278205,1085,389
2020-11-03 13:31:37,260,"05","17","0517",194,5.26785815906333,110,390
2020-11-03 13:33:39,261,"31","05","3105",1,0,691,250
2020-11-03 13:37:37,263,"27","01","2701",119,4.77912349311153,611,390
2020-11-03 13:38:20,264,"46","16","4616",34,3.52636052461616,1150,45
2020-11-03 13:39:39,265,"41","25","4125",74,4.30406509320417,1039,135
2020-11-03 13:43:18,266,"17","17","1717",115,4.74493212836325,386,403
2020-11-03 13:43:24,267,"05","37","0537",130,4.86753445045558,130,403
2020-11-03 13:43:32,268,"08","17","0817",166,5.11198778835654,188,405
2020-11-03 13:43:44,269,"26","05","2605",76,4.33073334028633,592,90
2020-11-03 13:44:26,270,"05","01","0501",133,4.89034912822175,94,403
2020-11-03 13:44:39,271,"08","18","0818",88,4.47733681447821,189,405
2020-11-03 13:45:17,272,"17","17","1717",115,4.74493212836325,386,403
2020-11-03 13:47:25,273,"15","10","1510",121,4.79579054559674,342,220
2020-11-03 13:48:02,274,"18","10","1810",188,5.23644196282995,408,405
2020-11-03 13:48:51,275,"39","43","3943",160,5.07517381523383,960,408
2020-11-03 13:51:34,276,"36","37","3637",170,5.13579843705026,871,411
2020-11-03 13:52:29,278,"36","38","3638",137,4.91998092582813,872,412
2020-11-03 14:01:52,279,"18","17","1817",238,5.47227067367148,415,405
2020-11-03 14:02:19,280,"31","03","3103",194,5.26785815906333,689,420
2020-11-03 14:03:16,281,"27","19","2719",1,0,629,120
2020-11-03 14:06:00,282,"47","01","4701",166,5.11198778835654,1158,425
2020-11-03 14:12:52,283,"29","11","2911",109,4.69134788222914,662,405
2020-11-03 14:18:27,285,"05","10","0510",63,4.14313472639153,103,60
2020-11-03 14:23:36,286,"39","42","3942",90,4.49980967033027,959,210
2020-11-03 14:25:13,287,"46","16","4616",49,3.89182029811063,1150,60
2020-11-03 14:25:25,288,"64","14","6414",114,4.7361984483945,1630,445
2020-11-03 14:28:09,289,"08","34","0834",124,4.82028156560504,205,447
2020-11-03 14:28:42,290,"18","10","1810",216,5.37527840768417,408,448
2020-11-03 14:29:05,291,"15","03","1503",202,5.30826769740121,335,448
2020-11-03 14:30:41,292,"18","02","1802",139,4.93447393313069,400,450
2020-11-03 14:31:12,293,"27","06","2706",220,5.39362754635236,616,450
2020-11-03 14:31:32,294,"18","01","1801",204,5.31811999384422,399,450
2020-11-03 14:35:43,295,"09","14","0914",46,3.8286413964891,220,240
2020-11-03 14:36:48,296,"15","14","1514",125,4.8283137373023,346,456
2020-11-03 14:37:06,297,"39","09","3909",158,5.06259503302697,926,435
2020-11-03 14:37:41,298,"46","16","4616",153,5.03043792139244,1150,457
2020-11-03 14:39:18,299,"30","02","3002",131,4.87519732320115,671,410
2020-11-03 14:42:26,300,"26","22","2622",6,1.79175946922805,609,5
2020-11-03 14:47:55,301,"21","33","2133",268,5.59098698051086,480,467
2020-11-03 14:48:30,302,"08","15","0815",48,3.87120101090789,186,62
2020-11-03 14:51:46,303,"18","17","1817",193,5.26269018890489,415,285
2020-11-03 14:55:00,304,"36","34","3634",92,4.52178857704904,868,335
2020-11-03 14:57:37,305,"36","02","3602",16,2.77258872223978,836,40
2020-11-03 14:59:45,306,"05","32","0532",215,5.37063802812766,125,479
2020-11-03 15:00:22,307,"05","17","0517",210,5.34710753071747,110,479
2020-11-03 15:01:08,308,"15","08","1508",100,4.60517018598809,340,150
2020-11-03 15:07:13,309,"08","13","0813",128,4.85203026391962,184,420
2020-11-03 15:10:44,310,"05","37","0537",135,4.90527477843843,130,490
2020-11-03 15:11:39,311,"05","01","0501",140,4.9416424226093,94,490
2020-11-03 15:11:49,312,"05","05","0505",173,5.15329159449778,98,491
2020-11-03 15:13:24,313,"23","14","2314",177,5.17614973257383,535,420
2020-11-03 15:13:33,314,"05","05","0505",173,5.15329159449778,98,491
2020-11-03 15:17:10,315,"46","17","4617",154,5.03695260241363,1151,470
2020-11-03 15:18:04,316,"05","37","0537",50,3.91202300542815,130,180
2020-11-03 15:20:18,317,"60","08","6008",102,4.62497281328427,1522,500
2020-11-03 15:20:40,318,"46","23","4623",72,4.27666611901606,1157,190
2020-11-03 15:21:22,319,"60","12","6012",143,4.96284463025991,1526,500
2020-11-03 15:22:11,320,"36","36","3636",75,4.31748811353631,870,60
2020-11-03 15:22:22,321,"60","23","6023",141,4.94875989037817,1537,501
2020-11-03 15:23:05,322,"63","24","6324",27,3.29583686600433,1615,75
2020-11-03 15:23:10,323,"60","02","6002",164,5.0998664278242,1516,502
2020-11-03 15:23:31,324,"15","09","1509",154,5.03695260241363,341,502
2020-11-03 15:24:09,325,"60","01","6001",98,4.58496747867057,1515,503
2020-11-03 15:28:00,326,"08","31","0831",156,5.04985600724954,202,486
2020-11-03 15:28:56,327,"39","43","3943",179,5.18738580584075,960,508
2020-11-03 15:39:55,328,"31","04","3104",82,4.40671924726425,690,82
2020-11-03 15:43:32,329,"40","42","4042",73,4.29045944114839,1005,107
2020-11-03 15:44:26,330,"36","37","3637",190,5.24702407216049,871,515
2020-11-03 15:44:55,331,"36","37","3637",160,5.07517381523383,871,515
2020-11-03 15:46:13,332,"02","13","0213",65,4.17438726989564,34,480
2020-11-03 15:46:27,333,"31","11","3111",202,5.30826769740121,697,514
2020-11-03 15:51:26,334,"08","07","0807",115,4.74493212836325,178,225
2020-11-03 15:51:49,335,"05","25","0525",148,4.99721227376411,118,534
2020-11-03 15:53:40,336,"08","07","0807",115,4.74493212836325,178,225
2020-11-03 15:56:50,337,"46","16","4616",53,3.97029191355212,1150,60
2020-11-03 15:57:33,338,"37","14","3714",215,5.37063802812766,889,540
2020-11-03 15:57:51,339,"46","18","4618",86,4.45434729625351,1152,537
2020-11-03 15:58:20,340,"46","08","4608",130,4.86753445045558,1142,538
2020-11-03 16:00:44,341,"47","01","4701",192,5.25749537202778,1158,540
2020-11-03 16:02:43,342,"09","12","0912",90,4.49980967033027,218,134
2020-11-03 16:06:24,343,"08","18","0818",102,4.62497281328427,189,545
2020-11-03 16:09:54,344,"08","17","0817",187,5.23110861685459,188,545
2020-11-03 16:12:14,345,"01","01","0101",149,5.00394630594546,1,420
2020-11-03 16:12:25,346,"39","14","3914",207,5.33271879326537,931,551
2020-11-03 16:12:29,347,"01","02","0102",160,5.07517381523383,2,420
2020-11-03 16:12:42,348,"01","03","0103",188,5.23644196282995,3,420
2020-11-03 16:15:27,349,"65","07","6507",460,6.13122648948314,1641,540
2020-11-03 16:20:28,350,"17","16","1716",103,4.63472898822964,385,560
2020-11-03 16:20:51,351,"30","06","3006",125,4.8283137373023,675,240
2020-11-03 16:23:14,352,"39","35","3935",208,5.33753807970132,952,540
2020-11-03 16:24:15,354,"27","14","2714",100,4.60517018598809,624,15
2020-11-03 16:25:05,355,"39","25","3925",215,5.37063802812766,942,540
2020-11-03 16:25:05,356,"58","23","5823",393,5.97380961186926,1468,525
2020-11-03 16:25:33,357,"39","43","3943",196,5.27811465923052,960,565
2020-11-03 16:25:48,358,"18","16","1816",264,5.57594910314632,414,555
2020-11-03 16:26:25,359,"18","17","1817",292,5.67675380226828,415,555
2020-11-03 16:27:28,360,"27","14","2714",126,4.83628190695148,624,567
2020-11-03 16:27:55,361,"27","23","2723",153,5.03043792139244,633,567
2020-11-03 16:28:59,362,"05","25","0525",151,5.01727983681492,118,555
2020-11-03 16:30:50,363,"08","34","0834",133,4.89034912822175,205,570
2020-11-03 16:31:01,365,"42","02","4202",41,3.71357206670431,1042,60
2020-11-03 16:37:18,366,"52","24","5224",177,5.17614973257383,1298,570
2020-11-03 16:38:48,367,"22","09","2209",144,4.969813299576,501,578
2020-11-03 16:40:18,368,"22","14","2214",178,5.18178355029209,506,579
2020-11-03 16:47:08,369,"47","02","4702",116,4.75359019110636,1159,587
2020-11-03 16:47:32,370,"47","01","4701",198,5.28826703069454,1158,585
2020-11-03 16:49:14,372,"56","22","5622",138,4.92725368515721,1398,390
2020-11-03 16:49:25,373,"05","26","0526",238,5.47227067367148,119,572
2020-11-03 16:50:55,374,"24","08","2408",128,4.85203026391962,552,330
2020-11-03 16:52:34,376,"08","07","0807",115,4.74493212836325,178,225
2020-11-03 16:53:00,377,"08","07","0807",115,4.74493212836325,178,225
2020-11-03 17:03:12,378,"29","11","2911",133,4.89034912822175,662,596
2020-11-03 17:03:44,379,"18","05","1805",249,5.51745289646471,403,600
2020-11-03 17:04:14,380,"34","34","3434",151,5.01727983681492,794,600
2020-11-03 17:04:19,381,"18","06","1806",233,5.4510384535657,404,600
2020-11-03 17:04:45,382,"18","12","1812",237,5.46806014113513,410,600
2020-11-03 17:05:14,383,"18","19","1819",203,5.31320597904179,417,600
2020-11-03 17:06:15,384,"55","10","5510",206,5.32787616878958,1357,610
2020-11-03 17:07:08,385,"19","12","1912",171,5.14166355650266,429,600
2020-11-03 17:12:22,386,"18","10","1810",259,5.55682806169954,408,611
2020-11-03 17:12:24,387,"39","40","3940",144,4.969813299576,957,612
