"precinct","precinct_fe","re_fit","turnout","precinct_fe_p025","re_fit_p025","turnout_p025","precinct_fe_p975","re_fit_p975","turnout_p975"
"0101",0.0176444767547991,0.0815529963108001,168.629737417761,0.0176444767547991,-0.0443721199728478,146.101647506049,0.0176444767547991,0.249915584917646,192.346841389685
"0102",0.262103918695592,0.297327924077027,209.239668939581,0.262103918695592,0.248215822881744,201.589716095847,0.262103918695592,0.416937751613585,225.297011092122
"0103",0.512417959579685,0.524673881768058,262.651036573374,0.512417959579685,0.418503231119568,238.265235337266,0.512417959579685,0.673703484774633,305.416893696308
"0104",0.258026906659942,0.346910090165261,219.875725440812,0.258026906659942,0.318110350682243,210.031722925075,0.258026906659942,0.484303397541945,240.475725946742
"0105",-0.295626153626805,-0.442871214495048,99.8112794752191,-0.295626153626805,-0.522345771864923,90.5167201884469,-0.295626153626805,-0.321750088737927,111.739513014937
"0106",-0.213380822578155,0.287245097700416,207.140542036284,-0.213380822578155,-0.189201887754421,135.104149796258,-0.213380822578155,0.634902344028701,272.939275823085
"0107",-0.278838873917657,-0.382892392796236,105.981019782516,-0.278838873917657,-0.454013009071348,97.0787526584101,-0.278838873917657,-0.238399662668999,120.897763193982
"0108",-0.109015592998005,0.167458190124236,183.756332915281,-0.109015592998005,0.0157070405556131,157.529842420471,-0.109015592998005,0.2931646504514,208.775006438911
"0109",0.17841139821021,0.125370129891195,176.182879232742,0.17841139821021,0.0655779611298439,165.803130513658,0.17841139821021,0.24100449093451,194.300684497844
"0110",0.181544014622677,0.299772654882708,209.751829396145,0.181544014622677,0.24787145705141,196.988683184938,0.181544014622677,0.435408001688711,234.647786537866
"0111",0.486006240240039,0.23861338040862,197.307967055917,0.486006240240039,0.207966898823845,192.200269134382,0.486006240240039,0.460154667259203,247.092002224256
"0112",-0.281616261672231,0.0234132615575395,159.10520877006,-0.281616261672231,-0.186020399421938,125.824986954826,-0.281616261672231,0.146884416708923,175.341349384853
"0113",-0.00645638711408766,0.463459908412319,247.055330245355,-0.00645638711408766,0.170004362585446,179.713591953194,-0.00645638711408766,0.577794204732442,280.556688205471
"0114",-0.0755100759609853,0.116481969476433,174.623876137929,-0.0755100759609853,-0.0793654357271544,131.986590481791,-0.0755100759609853,0.30037380385291,207.424601504637
"0115",0.490180777266171,0.65018290902168,297.774152377103,0.490180777266171,0.569300742592931,271.689026227561,0.490180777266171,0.76209343453091,322.137291868225
"0116",-0.109499525435882,0.0384640739537597,161.51798297814,-0.109499525435882,-0.0566062984687121,150.560114519575,-0.109499525435882,0.146746001790617,176.535843618802
"0117",0.189884914320844,0.372509238037983,225.577019441547,0.189884914320844,0.168418600836671,182.067429891378,0.189884914320844,0.560068878461067,266.000963158243
"0118",0.354517628118324,0.420707275214814,236.715663173739,0.354517628118324,0.122884971844162,176.529854463825,0.354517628118324,0.621019439322454,274.265852398659
"0119",0.452078434041628,0.381261064794067,227.559894669667,0.452078434041628,0.138518172641072,176.400729896283,0.452078434041628,0.575361761074497,270.129706098184
"0120",0.5277690413377,0.336492832440952,217.597112397319,0.5277690413377,0.308182698857229,207.598544917711,0.5277690413377,0.455288973051626,239.566984344638
"0121",0.268104663344072,0.536965040249605,265.899243308309,0.268104663344072,0.148134165331224,176.228718112019,0.268104663344072,0.650771075066323,292.222647504195
"0201",0.580309654843275,0.906090817291176,384.615152137128,0.580309654843275,0.562107798367212,272.787960711963,0.580309654843275,1.10017994513846,432.302239176657
"0202",-0.0545882754680494,0.361291030625944,223.060590949052,-0.0545882754680494,-0.0426811035967614,146.359447955058,-0.0545882754680494,0.591034290193757,273.440413903982
"0203",-0.109010258956275,0.866232086249666,369.586383707086,-0.109010258956275,0.0329181922737136,156.540313049709,-0.109010258956275,1.48119557298977,639.794049957126
"0204",0.244679250954507,0.156468438374339,181.747952448855,0.244679250954507,0.145773596998118,176.904759012323,0.244679250954507,0.310977826761212,213.243247290859
"0205",0.208856248885809,0.209229341125089,191.594613779761,0.208856248885809,0.186099174868555,183.009150295619,0.208856248885809,0.347413816939941,209.687955114384
"0206",0.314749128213023,0.351802886608979,220.954168758679,0.314749128213023,0.262078587350578,201.715033337059,0.314749128213023,0.548177048649571,250.497303904033
"0207",0.387704621991031,0.53226414475037,264.652212130268,0.387704621991031,0.498850935389652,256.039632234692,0.387704621991031,0.671941645910646,290.779778734671
"0208",-0.0758732155186907,0.00741017660926597,156.579299673931,-0.0758732155186907,-0.0258375117789957,151.423136293463,-0.0758732155186907,0.18236531280467,170.781824772114
"0209",0.173082345661946,0.220829289528461,193.830041772337,0.173082345661946,0.151918050545349,182.938624643507,0.173082345661946,0.34846006870881,210.760227010374
"0210",0.285961904546739,0.411555703058456,234.559225151095,0.285961904546739,0.388124157013024,221.738471599136,0.285961904546739,0.507763358155414,254.514042819145
"0211",0.266767727162688,0.378361924527034,226.901122014451,0.266767727162688,0.353695156908172,217.017439983654,0.266767727162688,0.486084697201863,247.040286455697
"0212",0.380498091416826,0.446642140626585,242.935154263677,0.380498091416826,0.423849134042419,229.566284912952,0.380498091416826,0.556421468726505,265.81081250926
"0213",-0.575226524596296,-0.605079731944573,84.8659268718908,-0.575226524596296,-0.635865420080111,81.3411392677666,-0.575226524596296,-0.462350829198325,96.4492183371886
"0214",0.440224855794269,0.107456746167127,173.054947277009,0.440224855794269,-0.00190533329652644,146.982934598071,0.440224855794269,0.361078465642638,219.269353896811
