"precinct","turnout","sum_fe","re_over_fe"
"0101",101.353713447337,1.0048902755571,0.837918644554801
"0102",130.298848288979,1.28525069539988,0.842235536762023
"0103",166.918524734182,1.66174377814942,0.834490330272038
"0104",129.455440967713,1.28086140282964,0.839651371724465
"0105",80.6747575878495,0.747147570825561,0.897040626917442
"0106",87.8921857970405,0.794213219541333,0.919377743197039
"0107",84.6660971962541,0.750016334465165,0.937820347557673
"0108",95.3143343083114,0.877279592281568,0.902611837082879
"0109",126.02333188945,1.18933475856797,0.880293871820455
"0110",124.228519456859,1.18214590190475,0.87303380544916
"0111",162.750281066985,1.60577333361124,0.842012110853241
"0112",84.5382246710614,0.745142859354032,0.942528327289111
"0113",107.402656197593,0.963726513086139,0.925853019834729
"0114",101.223216215629,0.89881149199468,0.935604599175218
"0115",165.602941885195,1.60734284910238,0.855934156616826
"0116",93.6694130056541,0.883443681085128,0.880845545142169
"0117",122.345739209545,1.19186734468104,0.852789335522699
"0118",145.376659788209,1.4292785900919,0.845003738302554
"0119",154.270068843668,1.57502325067102,0.813721022954207
"0120",171.396238251388,1.68987529935095,0.842611651702836
"0121",135.202980357317,1.30018508146159,0.863896906563099
"0201",175.264326798796,1.76396284299872,0.825438894114312
"0202",101.781845255223,0.936379877286355,0.903023558038614
"0203",91.8126279244836,0.884546899525912,0.862307941950365
"0204",135.522468257079,1.25810858073003,0.894898975230691
"0205",124.500273044609,1.22111579964027,0.847021210488162
"0206",138.410304178229,1.35435204861669,0.849019541687307
"0207",147.405569757043,1.44332724305005,0.848457156197616
"0208",93.4504748610099,0.905785400304893,0.857110920609919
"0209",127.011198282547,1.16545836339148,0.905369964985019
"0210",139.187417908928,1.30841273177681,0.883763475896431
"0211",134.12213882671,1.28506452591147,0.867074407256764
"0212",150.231750720528,1.44345726640948,0.86464658303131
"0213",68.7847092186591,0.556810524279817,1.02627867008566
"0214",174.472508803046,1.55783325083164,0.930436778671297
"0215",158.085039067435,1.45397684106967,0.90326277813846
"0216",176.290859637883,1.73062606102045,0.84626696590838
"0217",153.78653342308,1.46764401416369,0.870519315937137
"0218",142.245189811621,1.39952334446091,0.844380654053852
"0219",147.683637032021,1.36144784967976,0.901181362204593
"0220",44.6612594479196,0.42724073078297,0.868438661107781
"0221",107.9291470664,0.944115528661428,0.949717490792597
"0222",193.358553182865,1.8533559870894,0.866733084988495
"0223",174.283276512881,1.70320285903525,0.850100302929329
"0224",167.792649206034,1.65481070708928,0.842374945128429
"0225",98.5701361548826,0.91833030784984,0.891717461690233
"0226",150.312105499043,1.41221913921111,0.88424517266157
"0227",145.326895865867,1.40558286319745,0.858954928629126
"0228",114.802335108309,1.09920253399415,0.867668504441369
"0229",170.398944947511,1.61951017148118,0.874105904359251
"0301",137.46152465324,1.10214761881906,1.03614902391481
"0302",145.437943848246,1.13027440169268,1.06899252032184
"0303",179.411546229634,1.46224541795686,1.01932095467019
"0304",183.596513740336,1.60238590050059,0.951871113987146
"0305",136.316797108397,1.11587981683738,1.01487553475317
"0306",154.984801127242,1.29183197431669,0.996698748810277
"0307",150.439314701469,1.27817830273908,0.977801586731841
"0308",155.363789400613,1.35139393263712,0.955099621492691
"0309",187.545603028012,1.65967629223763,0.938781080715221
"0310",155.18442766128,1.29143015326943,0.998293052605877
"0311",184.127228386809,1.60640593234961,0.952233703627061
"0312",163.450956538309,1.35936201439165,0.998925659085016
"0313",140.031626201038,1.10376399762294,1.0539760455247
"0314",175.133282293874,1.44952770536281,1.00374408471077
"0315",164.139490723494,1.39117215232934,0.980196253701917
"0316",190.41438696574,1.59142968254958,0.994015455670648
"0317",179.20476618077,1.57525097187498,0.94510624354858
"0318",181.065535646879,1.5213842657379,0.988729986241383
"0319",201.703663426672,1.73277663675701,0.967056915134866
"0320",134.495644266567,1.10150511843747,1.0143843316972
"0321",106.209823234886,0.779750919443194,1.13159136002625
"0322",127.042963359048,0.993979938821143,1.06182715684329
"0401",145.378900183721,1.17889316910806,1.02449008602892
"0402",188.512068990075,1.54766230004324,1.01191442926105
"0403",179.920968545673,1.44623850624269,1.03352905968158
"0404",122.598441057812,0.949356426282867,1.07284377498257
"0405",159.003498633905,1.27697797093529,1.03443714605462
"0406",166.336594491811,1.3068040865366,1.05744589132888
"0407",181.254791355452,1.4732109091203,1.02212827406908
"0408",175.356185335408,1.47234796997525,0.989444547962538
"0409",160.674081738804,1.33704672749289,0.998343681268623
"0410",165.793210652375,1.32280557126818,1.04124171517931
"0411",178.077070002239,1.40290023602029,1.05453754198958
"0412",129.742722187683,1.00088409138368,1.07691159195511
"0413",189.740489652313,1.53128883323704,1.0293989806455
"0414",143.355304131308,1.11860328110791,1.06467856333098
"0415",152.6722040206,1.18399255690303,1.07125246767885
"0416",149.9402064162,1.17863677235344,1.05686362380971
"0417",160.101515281942,1.32346982756492,1.00499113285482
"0418",172.057462049547,1.38361971824812,1.03308867862746
"0419",118.624883048898,0.948056144081628,1.03949540162134
"0420",155.914828221134,1.18041761987764,1.09731816708879
"0421",184.107152047064,1.63030497111082,0.93817237227065
"0501",108.208510492539,1.08220410383647,0.830678700433303
"0502",188.578428830046,1.80850014948228,0.866272038275719
"0503",241.572366964052,2.50202505462702,0.802114620812465
"0504",241.044450827571,2.34108090579616,0.855384836909068
"0505",215.346189178295,2.0583935440065,0.869139748524342
"0506",207.736494137758,1.9544965187584,0.882995985520953
"0507",171.006196358621,1.53744616294594,0.924044236580948
"0508",230.935545078577,2.24587674490379,0.85425139720162
"0509",160.666214488553,1.46628263335986,0.910306623584526
"0510",148.366201733959,1.43751204507554,0.857441142907033
"0511",191.539714566346,1.76256713353332,0.902805093481422
"0512",76.1207317556334,0.708091534228792,0.893088268963085
"0513",54.8288984788188,0.435476122167245,1.04598632407242
"0514",158.597117000824,1.47961297139341,0.890487834588798
"0515",121.933677025718,1.14475356120869,0.884896545431581
"0516",96.1511345690426,0.854527266000871,0.934779804185435
"0517",97.6593225311285,0.927142718511618,0.875080382013287
"0518",289.54540858026,2.92294288743701,0.82295707895569
"0519",257.140178051055,2.6110429659325,0.818157195437353
"0520",98.5972746955645,0.926198851598926,0.884385279212408
"0521",70.8944969089522,0.67910137980818,0.867278827793972
"0522",170.80301105767,1.65558873765952,0.857084994006357
"0523",204.500957009345,1.8634267477101,0.911724975715381
"0524",60.7620282111083,0.507147401291218,0.995357034083269
"0525",57.3921511291143,0.502900319526939,0.948094055823965
"0526",110.607914934162,0.983556380523785,0.934260048833828
"0527",136.251041715668,1.20094259617556,0.942537014947763
"0528",90.294486090451,0.790359967661095,0.949111265097285
"0529",55.0536963161988,0.455150292081058,1.00487603614551
"0530",86.4375135379981,0.790666996984514,0.908216706475869
"0531",45.9259076290964,0.391839181721999,0.973712442139939
"0532",109.838343292906,1.0017442849681,0.910915165746104
"0533",89.9134236698742,0.815616968209683,0.915838960486835
"0534",51.4268059306158,0.47045780841678,0.908133512891877
"0535",73.9327514591452,0.621039650042119,0.989004739857609
"0536",136.040779427442,1.26453425800397,0.893756769695005
"0537",164.330182568092,1.64330164213037,0.830770144508455
"0601",138.447169643258,1.18652740484411,0.969364565999049
"0602",62.8668779779677,0.710779941995623,0.734797317468664
"0603",147.815214998978,1.23443719012664,0.99478900012975
"0604",147.458636409595,1.19004194852404,1.02941093083064
"0605",89.0807655309492,0.744004588613043,0.994693222589963
"0606",128.303223646434,1.09900534747271,0.969881320314001
"0607",122.02677345455,1.05280736181311,0.962912994062042
"0608",86.8896352919317,0.657190869661457,1.09839180879257
"0609",92.8891587057055,0.747266541935202,1.03269083855699
"0610",86.7276179218189,0.728077622612937,0.98960200654728
"0611",169.008392288332,1.33458740846243,1.0520638057221
"0612",84.7098677077276,0.651215503178097,1.08066255844403
"0613",108.44585496929,0.853974802004729,1.05499094738597
"0614",96.1460519466957,0.776305182513773,1.02891571957906
"0615",122.613047623292,0.983123851228964,1.0361181634191
"0616",110.846431809089,0.905351662011742,1.0171505697774
"0617",148.523666410083,1.2083099777003,1.02117019888543
"0618",158.354446563591,1.37741711112103,0.955092910482303
"0701",86.5597946058953,0.520095910620436,1.38265430611365
"0702",47.6699444359407,0.274586548123147,1.4422688392775
"0703",45.5264642764215,0.257978359827784,1.46609285781001
"0704",102.904121935357,0.687618916610516,1.24327095483769
"0705",153.602355145256,1.0125538010954,1.26026129564138
"0706",106.152875381835,0.684251087986299,1.28883433755514
"0707",69.5070246296194,0.445708406388772,1.29556350336612
"0708",93.2936853883057,0.641338896728563,1.20849679054304
"0709",57.6416549416785,0.39204170168401,1.22147619631063
"0710",78.2493995010818,0.50692254222146,1.28239035070865
"0711",97.048476737758,0.552437612206681,1.45944023825964
"0712",104.02719819812,0.622698065636012,1.38787456708263
"0713",53.9976143914559,0.31799084707849,1.41071987802787
"0714",93.5737701122645,0.637041316626442,1.22030210296205
"0715",61.0800338057524,0.370384945718496,1.3700195817921
"0716",68.6199309396909,0.390862269593196,1.45850310992544
"0717",93.8333630193515,0.632086445680815,1.23327985247616
"0718",80.0926419636374,0.426533336754229,1.55998517753443
"0719",77.1664679118057,0.460039152285542,1.39352466456883
"0720",70.9147239211389,0.478591876445478,1.23098263382251
"0721",83.0874365571605,0.546572061592158,1.26289942014878
"0722",67.5867946472738,0.425609027822471,1.31926442377441
"0723",60.0474340634912,0.391939023499399,1.27279007476356
"0801",186.536568451458,1.79606176970297,0.862826642341537
"0802",194.361398421774,1.8766974047239,0.860392456512908
"0803",234.861267158557,2.1899427066139,0.890962610454585
"0804",207.332624065297,1.91028906503142,0.901673667979757
"0805",67.5520924451906,0.620997672772396,0.903711202065796
"0806",176.7572961209,1.75134399747914,0.838468446237056
"0807",214.979491224822,2.19714856792485,0.812865027197979
"0808",211.906837699059,2.02289369425621,0.870267454062408
"0809",194.585712681012,1.81703195894402,0.889670551974626
"0810",218.281510568533,2.12722454795546,0.85248048682803
"0811",114.922926770686,1.02678492181069,0.9298395777775
"0812",166.948033284386,1.48132739788152,0.936291507493023
"0813",146.550681394498,1.37252640210145,0.887049727965218
"0814",133.513233191298,1.2071599370483,0.918840927691259
"0815",64.2233638268752,0.57811232644272,0.922914887770087
"0816",226.210345077362,2.48038685286178,0.757659152488539
"0817",177.49463905935,1.63017322524717,0.904549456380889
"0818",216.026054418257,2.31160293846871,0.776378907528305
"0819",189.138807599345,1.80283124045784,0.871578289993697
"0820",130.617420372259,1.1135095265697,0.974513809610381
"0821",186.607249100151,1.98969410576693,0.779153506742162
"0822",107.808584167571,0.969616703373243,0.923706684637152
"0823",203.713201544138,1.90857957054516,0.886726598113119
"0824",115.074205738494,1.15025274018091,0.831123461069512
"0825",190.350360672031,1.84844504874637,0.855515716232116
"0826",106.064409293783,0.917037914235879,0.960866867402056
"0827",115.457950799551,0.981689071312892,0.977081344384575
"0828",219.138221025283,2.20348823125173,0.826205779689602
"0829",297.64102485765,3.252041062821,0.760357095241839
"0830",156.79960794744,1.38659582426187,0.939454858611503
"0831",96.4307425836316,0.963856027966746,0.831159122094993
"0832",91.0360846218515,0.787401310986127,0.960501991474622
"0833",93.3324763986909,0.839601566585829,0.923507403156634
"0834",71.6803820600704,0.622725601898614,0.956278568432172
"0835",79.9396843271941,0.716327272498346,0.927111087798282
"0901",214.240174589875,2.12906598075439,0.835973720552853
"0902",242.02303350932,2.46641731289528,0.815212766361242
"0903",270.373944895742,2.64913170811985,0.847895087642633
"0904",174.570202235922,1.73991594613308,0.833532770716225
"0905",189.27474670996,1.86299319541278,0.844038461867063
"0906",236.171738073939,2.32361824885376,0.844391746148493
"0907",206.545192783508,1.98864727159822,0.862855685574915
"0908",147.72984412636,1.43564983258275,0.854870926456027
"0909",274.728574373114,2.73900975716393,0.833280244228683
"0910",248.390239180527,2.44113268774819,0.845325503546302
"0911",299.724034128821,2.92975733164462,0.849905719643789
"0912",261.659153061594,2.60543972635861,0.83432591405363
"0913",235.490955200867,2.39292688063158,0.81757129569671
"0914",181.085308524415,1.75351001912724,0.857937790412284
"0915",218.703373965855,2.25241207322586,0.806656186314766
"0916",157.730512301312,1.40213721424807,0.934557506426382
"0917",145.084959437355,1.3430480256752,0.897452935044417
"1001",160.198799828013,1.33563736647229,0.996440864553306
"1002",221.002676224856,1.86522499522265,0.984344544098671
"1003",178.820678557111,1.55686732768014,0.954216597209318
"1004",165.879646068331,1.39561927333764,0.987431492064579
"1005",167.212562181046,1.44443114514958,0.961729393588315
"1006",172.021953615047,1.45195844132341,0.984261554831837
"1007",100.602199550628,1.42064703818926,0.588304429436637
"1008",161.976348218335,1.31217628163467,1.02551083318052
"1009",200.161141344212,1.53819402266902,1.08105921161524
"1010",135.640979582978,1.08552611439912,1.03808155444649
"1011",145.166598402714,1.09162203714329,1.10477856216478
"1012",187.847401748992,1.56836970334335,0.995033220373925
"1013",205.500277333613,1.7371953444498,0.982753474289793
"1014",220.411490301284,1.85569307824914,0.986754045388023
"1015",164.582646975351,1.40707670041691,0.971733339756995
"1016",169.692516228731,1.35608237784615,1.03957888389371
"1017",168.721969665108,1.46122089544079,0.95926057382164
"1018",158.075576887501,1.301849897879,1.00875266341842
"1019",164.804603138861,1.40600666659169,0.973784349148011
"1020",192.377767385154,1.53531810294771,1.0409679105096
"1021",206.608817213501,1.67287626005099,1.02604371799693
"1022",147.022823052699,1.22601317093615,0.996254862559531
"1023",165.911178689251,1.4072504973273,0.979456314007198
"1024",168.596461348356,1.47256118354493,0.951165170441957
"1025",186.596743006336,1.57445842198604,0.984586087967992
"1026",176.388730440032,1.46874687298421,0.997710888138272
"1027",157.778008753483,1.2189406373444,1.07533739113927
"1028",148.779110021772,1.37594306732496,0.898301912790179
"1029",188.288583447146,1.67440684142325,0.934208534854604
"1101",85.0659189540037,0.641395818114763,1.10181912467541
"1102",135.42575518213,1.00240095582243,1.12238182717851
"1103",120.660616367917,0.98321644162795,1.01952349712456
"1104",59.4576930540825,0.472384841188837,1.0456658729577
"1105",93.1255240761255,0.721799390532379,1.07184762785141
"1106",90.1959663227274,0.745834865864316,1.00467423870759
"1107",121.742634687838,0.990678647675079,1.02091768256884
"1108",155.917063706585,1.22401547735864,1.05824827769523
"1109",157.660670920844,1.32386375575644,0.98937495013924
"1110",90.3633410260015,0.716860419292999,1.04722140429114
"1111",131.170479634519,1.21784654794483,0.894796691202959
"1112",123.353775458424,0.728536188813111,1.40663736394123
"1113",103.32501589389,1.0949219533584,0.783976689245185
"1114",138.361955023646,0.80413898507625,1.42944156002371
"1115",73.8012069857747,0.585664807514895,1.04687581970874
"1116",141.092491242994,1.21304228045177,0.966292916046007
"1117",124.069142419458,0.788869295136572,1.30659069251966
"1118",111.612083906596,0.856807993096346,1.08220251755553
"1119",148.70305926624,1.18849027755249,1.039453587211
"1120",166.160418762772,1.32354817308662,1.0429624134235
"1201",162.590980405299,1.30602128586134,1.03425356586401
"1202",153.087778531289,1.23196188489649,1.03234315319745
"1203",115.985980045555,0.892170172909094,1.0800369880829
"1204",97.9427723107791,0.735531257944468,1.10624696284274
"1205",227.278606883055,1.65119425918164,1.14351330222913
"1206",118.946839793309,0.98499698445668,1.00322613983314
"1207",158.235835045498,1.25182535252221,1.05012726095527
"1208",175.893558048782,1.39553516520658,1.04710439378158
"1209",145.839167344758,1.19100617064774,1.01728114919107
"1210",146.978482672218,1.11331283969196,1.09677457491928
"1211",165.208225053051,1.42711910423454,0.961728038421972
"1212",199.302347587399,1.37927622471944,1.20044425217077
"1213",136.125227644897,1.03743720156745,1.09007814872407
"1214",155.613731535837,1.16004037029259,1.11443731706442
"1215",170.829778478551,1.41138510009269,1.00553891274393
"1216",180.062568889171,1.64062795377146,0.91178861925425
